creationDate,isFresh,isRotten,isRtUrl,isTop,reviewUrl,quote,reviewId,scoreOri,scoreSentiment,critic.name,critic.criticPictureUrl,critic.vanity,publication.id,publication.name,title
"Oct 21, 2019",True,False,False,False,https://cinemasiren.com/cinema-siren/arrival-movie-review-amy-adams-brings-home-independent-unwavering-spirit-brainpower-women/,"The single most compelling and notable aspect of the film is the unwavering intelligence and insight, and the nerviness and instinct of the female lead character.",2637829,A,POSITIVE,Leslie Combemale,http://resizing.flixster.com/QBvS-tBBxj6qRuiLo6V4aO4Kf10=/128x128/v1.YzszMTk3O2o7MTkxNzA7MjA0ODszMDA7MzAw,leslie-combemale,3276,Cinema Siren,Arrival
"Oct 3, 2019",True,False,False,False,https://www.ioncinema.com/reviews/arrival-denis-villeneuve-review,"Using language and communication as a fertile metaphor, Denis Villeneuve situates complex ideas into streamlined composition with Arrival, a poetic examination of extraterrestrial contact.",2631862,3/5,POSITIVE,Nicholas Bell,http://resizing.flixster.com/MIIMosEKia8SyQPQ2GGGaxj4Q6w=/128x128/v1.YzszMDExO2o7MTkxNzA7MjA0ODs4NzI7ODcy,nicholas-bell,3108,IONCINEMA.com,Arrival
"Sep 5, 2019",True,False,False,False,https://flickdirect.com/movie-review/1621/arrival/movie.ashx,Director Denis Villeneuve does a very good job keeping the pace going throughout Arrival.,2622281,4.5/5,POSITIVE,Allison Rose,http://resizing.flixster.com/PBmba-VpZ6J8QovzV6xCNehiHzc=/128x128/v1.YzszNDIxO2o7MTkxNzA7MjA0ODszMDA7MzAw,allison-rose,3524,FlickDirect,Arrival
"Aug 20, 2019",True,False,False,False,https://www.espinof.com/criticas/la-llegada-oda-a-la-comunicacion-o-humanismo-reaccionario,"Implausibilities aside, the development of the bulk of the plot is an exciting study of the language of extraterrestrial symbols that they draw with their squid ink from outer space. [Full Review in Spanish]",2617463,,POSITIVE,Jorge Loser,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,jorge-loser,2621,Espinof,Arrival
"Aug 19, 2019",True,False,False,False,https://www.thegospelcoalition.org/article/watching-arrival-and-waiting-for-advent/,"A film that uses an alien encounter on earth to probe deeper questions about faith, time, suffering, and love.",2617296,,POSITIVE,Brett McCracken,http://resizing.flixster.com/t2yy2oL7-mWOcpBEz13rRFjdoYE=/128x128/v1.YzszNDgwO2o7MTkxNzA7MjA0ODszMDA7MzAw,brett-mccracken,3559,The Gospel Coalition,Arrival
"Aug 13, 2019",True,False,False,False,https://www.macleans.ca/culture/movies/macleans-picks-the-best-movies-of-2016/,"...a movie that soars into the deep space of emotion, with ingenious visuals and sound design that explore the very nature of communication, and cinema.",2615318,,POSITIVE,Brian D. Johnson,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,brian-d-johnson,274,Maclean's Magazine,Arrival
"Aug 7, 2019",True,False,False,False,https://smashcutreviews.com/2016/11/arrival-movie-review/,"Arrival will challenge us to think and to question. And while we come away with answers, we also experience the stunning power of great filmmaking, great writing, and a great story.",2613320,9/10,POSITIVE,Karl Delossantos,http://resizing.flixster.com/Rtaec6dNX4Gp5zMnDeVed1EukZU=/128x128/v1.YzszNDE1O2o7MTkxNzA7MjA0ODszMDA7MzAw,karl-delossantos,3521,Smash Cut Reviews,Arrival
"Jun 25, 2019",True,False,False,False,https://thereader.com/film/arrivalreview,"Arrival is a delicate, thoughtful meditation on nuanced subjects that aren't even hinted at in the trailers. Sloppy though it may be, the sum of its parts is emotionally staggering.",2600097,A-,POSITIVE,Ryan Syrek,http://resizing.flixster.com/VR64icZvnPOTtGCE8-eS58ulpxM=/128x128/v1.YzszNDA1O2o7MTkxNzA7MjA0ODszMDA7MzAw,ryan-syrek,1045,"The Reader (Omaha, NE)",Arrival
"May 24, 2019",True,False,False,False,https://www.bleedingcool.com/2016/11/28/arrival-smart-science-fiction-best/,Arrival is the smart science fiction movie that leaves you stunned and wondering if the sleight of hand lives up to the punchline.,2590140,,POSITIVE,Kaitlyn Booth,http://resizing.flixster.com/9CTwaVTNq5hhF7kqCRSPX9VsvMY=/128x128/v1.YzszMzY2O2o7MTkxNzA7MjA0ODszMDA7MzAw,kaitlyn-booth,2333,Bleeding Cool,Arrival
"May 20, 2019",True,False,False,False,https://fictionmachine.com/2018/01/11/review-arrival-2016/,"An intelligent and thought-provoking science fiction drama boasting a smart screenplay, beautiful visuals, a strong musical soundtrack and uniformly tremendous performances.",2588023,10/10,POSITIVE,Grant Watson,http://resizing.flixster.com/qleH9_LFXRQmGofp1QTiiir-Lug=/128x128/v1.YzszMzY1O2o7MTkxNzA7MjA0ODszMDA7MzAw,grant-watson,3468,Fiction Machine,Arrival
"Apr 19, 2019",True,False,False,False,https://youtu.be/n3JufkPVntU,I like it when movies challenge us - we don't quite have enough of that these days.,2579156,,POSITIVE,Dan Murrell,http://resizing.flixster.com/jlyniuwwf8DpZQDQpKt5_CyheJM=/128x128/v1.YzszMDYwO2c7MTkxNzA7MjA0ODsxNTA7MTUw,dan-murrell,2372,Screen Junkies,Arrival
"Apr 16, 2019",True,False,False,False,https://www.cnet.com/news/arrival-amy-adams-smart-suspenseful-sci-fi-reminds-us-its-good-to-talk/,"In its combination of big themes, globe-spanning sci-fi and intimate character moments, Arrival feels like it's what Interstellar wanted to be.",2577733,,POSITIVE,Richard Trenholm,http://resizing.flixster.com/flncK_5AWqpeaykuvPOelQ17FT0=/128x128/v1.YzszMzU0O2o7MTkxNzA7MjA0ODszMDA7MzAw,richard-trenholm,892,CNET,Arrival
"Apr 8, 2019",True,False,False,False,https://hoganreviews.co.uk/2019/04/08/arrival-2016-review/,"Arrival is one of those films I'll always remember fondly, it was still professionally made and really well told, acted and shot. A perfect sci-fi film.",2574995,5/5,POSITIVE,David Hogan,http://resizing.flixster.com/gH19hlcGNslY6MHXSzC1J016xgM=/128x128/v1.YzszODQ0O2o7MTkxNzA7MjA0ODszMDA7MzAw,david-hogan,3375,hoganreviews.co.uk,Arrival
"Apr 2, 2019",True,False,False,False,https://rachelsreviews.net/2016/11/23/current-mini-reviews/,I like that it really goes for it and has bold ideas.,2573166,A-,POSITIVE,Rachel Wagner,http://resizing.flixster.com/fgmlaXrxs46Gfr3tFWUkZwmqZf8=/128x128/v1.YzszMjU3O2o7MTkxNzA7MjA0ODszMDA7MzAw,rachel-wagner,3346,rachelsreviews.net,Arrival
"Mar 30, 2019",True,False,False,False,http://freshfiction.tv/movie-review-arrival-close-encounters-of-the-preferred-kind/,"Villeneuve shoots for the stars and falls short, but ARRIVAL's slow-burning intensity and Adams' leading performance are enough to invade our thoughts.",2572269,B,POSITIVE,Preston Barta,http://resizing.flixster.com/lg8ytcrOri4rNvNaqRCpFdAnZHo=/128x128/v1.YzszMzQ2O2o7MTkxNzA7MjA0ODszMDA7MzAw,preston-barta,2915,Fresh Fiction,Arrival
"Mar 18, 2019",True,False,False,False,https://mubi.com/notebook/posts/running-the-maze-arrival-and-the-cinema-of-denis-villeneueve,"Depending on which yardstick you want to use, Arrival qualifies as Villeneuve's biggest success to date.",2568125,,POSITIVE,Duncan Gray,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,duncan-gray,2917,MUBI,Arrival
"Feb 14, 2019",True,False,False,False,https://www.themaineedge.com/buzz/movies/fate-and-first-contact-a-aarrivala,"[Arrival] is a thoughtful and sophisticated take on first contact, a beautifully-made film with dynamite performances that manages to explore some of the more complex questions that might be raised by our species' first close encounter.",2558757,5/5,POSITIVE,Allen Adams,http://resizing.flixster.com/KJFmXcNX0cJ27CsOv1hGDuM1e9s=/128x128/v1.YzszMTg2O2o7MTkxNzA7MjA0ODszMDA7MzAw,allen-adams,3284,The Maine Edge,Arrival
"Jan 23, 2019",True,False,False,False,https://www.sdentertainer.com/movies/movie-review-arrival/,"An enlightening tale about the human mind, communication and perception, Arrival is thoughtful and thought-provoking.",2550309,,POSITIVE,Nathalia Aryani,http://resizing.flixster.com/R-0w1F50-3Ucs2D57a593Vv0Q1Y=/128x128/v1.YzszOTkyO2o7MTkxNzA7MjA0ODsxNDU7MTQ1,nathalia-aryani,3312,San Diego Entertainer,Arrival
"Jan 22, 2019",True,False,False,False,https://www.cautionspoilers.com/film-reviews/arrival/,"""Arrival"" is challenging yet comforting science fiction and frankly it's about time.",2549842,5/5,POSITIVE,Sarah Cartland,http://resizing.flixster.com/3kiU2RMKKxQU_8OQmgszdxrL1N0=/128x128/v1.YzszMTcyO2o7MTkxNzA7MjA0ODszMDA7MzAw,sarah-cartland,3228,Caution Spoilers,Arrival
"Jan 10, 2019",True,False,False,False,https://www.thedailytimes.com/entertainment/review-sci-fi-film-arrival-isn-t-exactly-a-spectacular/article_79de1dea-a3a2-55e9-9ea9-d9f3dd6f2327.html,"It has some amazing moments, but ultimately, it just can't reach greatness because of some choice decisions.",2547103,,POSITIVE,Amanda Greever,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,amanda-greever,3281,The Daily Times (Tennessee),Arrival
"Jan 2, 2019",True,False,False,False,https://www.mediaversityreviews.com/film-reviews/2017/4/12/arrival,"In a refreshing gender role-reversal, Louise's male science partner plays the support character who deepens the main storyline of a woman.",2545390,A-,POSITIVE,Li Lai,http://resizing.flixster.com/SZS7N8zkl7q2FsKai84ODtnCoVU=/128x128/v1.YzszMDgxO2o7MTkxNzA7MjA0ODszMDA7MzAw,li-lai,3166,Mediaversity Reviews,Arrival
"Jan 2, 2019",True,False,False,False,https://www.mychamplainvalley.com/news/video/julia-swift-talks-arrival_20161111153007/650845148,A startlingly original film. This alien meets professor film is more layered character drama than thriller. Look out for the use of sound and color to express Amy Adams' character's growth and change.,2545243,9,POSITIVE,Julia Swift,http://resizing.flixster.com/HCWZPCZjjI7T-COBMaQ-s6M50Ks=/128x128/v1.YzszMjQ0O2o7MTkxNzA7MjA0ODszMDA7MzAw,julia-swift,3340,My Champlain Valley,Arrival
"Dec 29, 2018",True,False,False,False,http://cinemaecuador.com/review-arrival-ciencia-ficcion-de-autor/,Ciencia ficción de autor.,2545020,9/ 10,POSITIVE,Julio Fernando Navas,http://resizing.flixster.com/jG9zqWyM_zinLGQVtko0pkxpHH4=/128x128/v1.YzszMjE3O2o7MTkxNzA7MjA0ODszMDA7MzAw,julio-fernando-navas,3322,Cinema Ecuador,Arrival
"Dec 14, 2018",True,False,False,False,https://cinematismo.net/2018/10/01/arrival-o-como-vivir-nuestro-tiempo/,A film about the importance of the language. The communication. And how the human beings react in front of the unknown. [Full review in Spanish],2539858,3/5,POSITIVE,Guillem Martinez Oya,http://resizing.flixster.com/p_N6aLD1GTuY2ohBB1leMFbGrms=/128x128/v1.YzszMjE1O2o7MTkxNzA7MjA0ODszMDA7MzAw,guillem-martinez-oya,3182,Cinematismo,Arrival
"Dec 12, 2018",True,False,False,False,http://cinemayward.com/review/arrival/,"Arrival is...filmmaker Denis Villeneuve's most hopeful film, one which strikes a balance between the dreadful tension of the unknown and the experience of redemption.",2539873,4/5,POSITIVE,Joel Mayward,http://resizing.flixster.com/H_9cr1BHTNyuIgKmnokpNjqhh-U=/128x128/v1.YzszOTM3O2o7MTkxNzA7MjA0ODs2Njc7NjY3,joel-mayward,3206,Cinemayward,Arrival
"Nov 19, 2018",True,False,False,False,http://www.dogandwolf.com/2016/11/arrival-2016/,"It's a big concept, grippingly executed.",2533737,4/5,POSITIVE,Alexa Dalby,http://resizing.flixster.com/A59IIuQy8o8fCi615mNeGhIEpjs=/128x128/v1.YzszMDU4O2c7MTkxNzA7MjA0ODsxNTA7MTUw,alexa-dalby,3111,Dog and Wolf,Arrival
"Nov 13, 2018",True,False,False,False,https://www.bgdailynews.com/community/arrival-a-compelling-and-thought-provoking-piece-of-science-fiction/article_774dfbe3-978f-5dbf-ab1d-93bae5f7fb38.html,Adams is the centerpiece in a film full of wonder and discovery. It's not to be missed.,2531789,A-,POSITIVE,Micheal Compton,http://resizing.flixster.com/m_PGd-HCqmDEmwlMKSoQXSWsMX8=/128x128/v1.YzszMTE4O2o7MTkxNzA7MjA0ODszMDA7MzAw,micheal-compton,3193,Bowling Green Daily News,Arrival
"Nov 12, 2018",True,False,False,False,http://payorwait.com/arrival-movie-review/,...refreshing and thought-provoking.,2531753,,POSITIVE,Sharronda Williams,http://resizing.flixster.com/EAbZUue5FFPohY0Ok5IfrUvU-qY=/128x128/v1.YzszMDIwO2o7MTkxNzA7MjA0ODsyMTA7MjEw,sharronda-williams,3086,Pay or Wait,Arrival
"Nov 7, 2018",True,False,False,False,https://in.bookmyshow.com/entertainment/arrival-film-review-they-have-arrived-and-how/85902,"While the VFX are very well done, they are just what the story needs and nothing over the top, not unlike the movie itself. The narrative is non-linear and intriguing but smooth.",2529365,,POSITIVE,Pooja Pande,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,pooja-pande,3122,BookMyShow,Arrival
"Nov 5, 2018",True,False,False,False,https://silverscreenriot.com/out-in-theaters-arrival%E2%80%A8%E2%80%A8/,"In part a response to Stanley Kubrick's heady masterpiece 2001: A Space Odyssey and equally a dissection of current world politics, Arrival is Villeneuve's most emotionally charged and visually curious film to date.",2528650,A,POSITIVE,Matt Oakes,http://resizing.flixster.com/ZudtQ0reG_BdMeTaP64GtwKtf5k=/128x128/v1.YzszMTU0O2o7MTkxNzA7MjA0ODszMDA7MzAw,matt-oakes,3261,Silver Screen Riot,Arrival
"Nov 4, 2018",True,False,False,False,https://www.geek.com/movies/moviebob-reviews-arrival-2016-1679154/,I can't help but feel like the film is eventually a bit too clever for its own good,2528275,3,POSITIVE,Bob Chipman,http://resizing.flixster.com/w53kSU4GPSAinTKUdTXnPBz_OuY=/128x128/v1.YzszMTYyO2o7MTkxNzA7MjA0ODszMDA7MzAw,bob-chipman,3220,Geek,Arrival
"Nov 2, 2018",True,False,False,False,http://splashreport.com/telluride-film-review-arrival/,Arrival is genius technical filmmaking combined with a profound message -- that we are happy because we choose to live life despite its inevitability and predictability,2527052,A+,POSITIVE,J. Don Birnam,http://resizing.flixster.com/SpgYSub3DtJ4IGsqRZI7bpwFus0=/128x128/v1.YzszMTc2O2o7MTkxNzA7MjA0ODszMDA7MzAw,j-don-birnam,3263,Splash Report,Arrival
"Nov 1, 2018",True,False,False,False,https://altfilmlens.wordpress.com/2016/11/13/arrival-review/,Arrival is a great example of a simple concept executed to perfection.,2525733,10/10,POSITIVE,Jennifer Heaton,http://resizing.flixster.com/lSP6TXYbCxgXr2bbzwVv71JHC_w=/128x128/v1.YzszMTY1O2o7MTkxNzA7MjA0ODszMDA7MzAw,jennifer-heaton,3260,Alternative Lens,Arrival
"Oct 31, 2018",True,False,False,False,https://bloody-disgusting.com/reviews/3407801/fantastic-fest-review-arrival/,The fact of the matter is that no review can explain just how this film will affect you. This is more than a film. It is an experience. So go experience it.,2524921,4.5/5,POSITIVE,Trace Thurman,http://resizing.flixster.com/9UaPUEfdHnAjQiy8KlftCWkFokY=/128x128/v1.YzszODg5O2o7MTkxNzA7MjA0ODszMDA7MzAw,trace-thurman,1667,Bloody Disgusting,Arrival
